date_debut_mesure,code_commune_insee,nom_commune,x,y,hauteur_moyenne,hauteur_actuelle
21/03/2000,66129,Ortaffa,2.9249330805788,42.5698466829721,,
11/02/1974,66136,Perpignan,2.83846783706838,42.68520376443,,
16/06/2000,66141,Pia,2.9207936960344822,42.74475270701624,,
09/08/2001,66145,Ponteilla,2.84405000625021,42.6290159312524,,
20/10/2010,66161,Ria-Sirach,2.3997251988815007,42.60841680362268,,
04/11/2011,66170,Sainte-Colombe-de-la-Commanderie,2.731792,42.619667,,
16/12/2010,66175,Saint-Genis-des-Fontaines,2.92625900115097,42.5671936012554,,
05/01/1978,66176,Saint-Hippolyte,2.9522051166445,42.7791509119253,,
13/09/1968,66180,Saint-Laurent-de-la-Salanque,3.00156071830469,42.7784363918147,,
01/04/1980,66182,Sainte-Marie-la-Mer,3.02509248683264,42.7373944737767,,
